CCNum,Trans_date_Time,Attrition_Flag,Surname,Age,Gender,CreditScore,Geography,Tenure,Education_Level,Income_Category,Card_Category,Credit_Limit,Total_Trans_Amt,Total_Trans_Ct,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,is_fraud,Exited
712195383,06/01/2019 21:57,Existing Customer,Kirby,37,F,650,Germany,7,Doctorate,Less than $40K,Blue,9178,14932,110,138232.24,1,1,0,57594.78,0,0
822885033,06/01/2019 21:58,Existing Customer,Lane,31,M,655,France,5,High School,$60K - $80K,Blue,4328,14731,120,0,1,0,0,36548,0,1
716543433,06/01/2019 21:58,Existing Customer,Bergamaschi,52,M,782,Germany,1,College,$80K - $120K,Blue,9959,15195,99,81571.05,1,1,0,182960.46,0,1
717403158,06/01/2019 21:59,Existing Customer,Yang,60,F,781,Spain,1,Uneducated,Less than $40K,Blue,9634,14218,102,0,2,0,0,42117.9,0,0
826065258,06/01/2019 22:00,Existing Customer,Mills,35,F,593,France,0,Unknown,Unknown,Blue,19033,16033,116,95927.04,1,1,0,199478.05,0,0
709397508,06/01/2019 22:01,Existing Customer,Chidubem,48,M,505,Spain,8,Uneducated,$60K - $80K,Blue,8624,15738,111,116932.59,1,1,0,91092.84,0,0
720748608,06/01/2019 22:01,Attrited Customer,Findlay,44,M,707,France,1,Graduate,$40K - $60K,Blue,3575,7672,66,0,2,1,0,14090.4,0,1
709823733,06/01/2019 22:02,Attrited Customer,Wood,44,F,692,France,3,Graduate,$40K - $60K,Blue,5508,7507,78,79551.12,1,0,1,178267.07,0,0
713542908,06/01/2019 22:03,Existing Customer,Boyle,31,M,813,Germany,1,Graduate,Less than $40K,Blue,5871,15645,117,116416.94,1,0,1,85808.22,0,0
720512433,06/01/2019 22:04,Attrited Customer,Toscano,56,M,850,Spain,4,Uneducated,$60K - $80K,Blue,15219,7625,78,88141.1,1,1,0,109659.12,0,0
713671158,06/01/2019 22:05,Existing Customer,Seccombe,46,M,753,France,6,Uneducated,$120K +,Blue,34516,15754,121,177729.13,1,1,1,161642.08,0,0
802449933,06/01/2019 22:05,Existing Customer,Uspenskaya,29,M,850,Spain,5,Uneducated,$40K - $60K,Blue,8147,14912,114,0,1,1,1,3830.59,0,0
716723658,06/01/2019 22:06,Existing Customer,McKenzie,37,F,671,Spain,6,Post-Graduate,Less than $40K,Blue,3525,13625,110,123912.78,2,1,1,146636.44,0,0
710451708,06/01/2019 22:07,Existing Customer,Liang,32,M,791,France,3,Graduate,$40K - $60K,Blue,9711,14926,115,0,1,1,1,144413.92,0,1
809540733,06/01/2019 22:08,Existing Customer,Yermakova,52,M,624,France,3,High School,$80K - $120K,Blue,11358,14327,92,0,1,1,1,65801.44,0,0
716372358,06/01/2019 22:08,Existing Customer,White,58,F,649,France,4,Graduate,Less than $40K,Blue,6765,14133,124,108306.44,1,1,1,192486.24,0,0
710162133,06/01/2019 22:08,Attrited Customer,Rounsevell,41,M,732,Germany,4,Graduate,$80K - $120K,Blue,4725,9134,77,102962.62,1,1,0,120852.85,0,1
710878308,06/01/2019 22:08,Attrited Customer,Ts'ai,50,F,664,France,0,Graduate,Less than $40K,Blue,3699,7297,71,103502.22,1,1,1,146191.82,0,0
710262408,06/01/2019 22:09,Existing Customer,Stoneman,29,M,789,Germany,8,Graduate,$80K - $120K,Silver,34516,13971,116,119654.44,2,0,1,148412.24,0,1
713975433,06/01/2019 22:10,Existing Customer,Yao,32,F,680,France,10,High School,Less than $40K,Blue,8851,14783,110,183768.47,1,1,0,164119.35,0,0
771244383,06/01/2019 22:11,Existing Customer,Chukwukere,52,F,701,France,1,College,Less than $40K,Blue,8506,14289,113,0,2,1,0,163457.55,0,0
710405808,06/01/2019 22:11,Existing Customer,Ifeatu,48,M,684,France,1,Graduate,Less than $40K,Blue,3442,14618,100,0,2,0,1,144978.47,0,0
715542783,06/01/2019 22:12,Existing Customer,Millar,33,F,586,France,6,Graduate,Less than $40K,Blue,3731,13234,92,140900.97,1,1,1,67288.89,0,0
815840283,06/01/2019 22:12,Existing Customer,Igwebuike,51,F,522,Germany,5,Unknown,Less than $40K,Blue,7744,16059,124,94049.92,2,1,0,103269,0,0
788908308,06/01/2019 22:12,Existing Customer,Obidimkpa,46,M,739,Spain,8,High School,$40K - $60K,Blue,5972,14227,116,98926.4,1,1,1,106969.98,0,0
789394833,06/01/2019 22:13,Existing Customer,Hou,47,M,835,Germany,2,Unknown,$80K - $120K,Blue,21714,13270,104,142872.36,1,1,1,117632.63,0,0
712609533,06/01/2019 22:13,Existing Customer,Moody,32,M,790,Spain,3,Uneducated,$80K - $120K,Blue,3371,13432,118,46057.96,2,1,1,189777.66,0,0
710237283,06/01/2019 22:13,Existing Customer,Keldie,50,F,671,France,6,Graduate,Less than $40K,Blue,9546,14211,111,119769.77,1,0,1,66032.65,0,0
770766633,06/01/2019 22:14,Existing Customer,Liu,28,F,560,France,5,Post-Graduate,Less than $40K,Blue,3848,14054,105,143244.97,1,1,0,98661.27,0,0
823837158,06/01/2019 22:14,Existing Customer,Ts'ao,44,M,651,France,10,Graduate,$40K - $60K,Blue,9199,15367,123,79562.98,1,1,1,74687.37,0,0
712123008,06/01/2019 22:14,Existing Customer,Walker,43,M,682,France,6,High School,$60K - $80K,Blue,13381,14532,116,0,2,0,1,149604.18,0,0
711727083,06/01/2019 22:16,Existing Customer,Defalco,50,F,808,France,0,Graduate,$40K - $60K,Blue,2833,14341,101,0,1,1,1,79888.78,0,0
720033033,06/01/2019 22:16,Existing Customer,Lo Duca,53,F,644,Spain,8,Post-Graduate,Unknown,Blue,15101,13545,96,96659.64,2,1,1,138775.69,0,0
787723758,06/01/2019 22:16,Existing Customer,Hyde,58,F,688,France,1,Unknown,Less than $40K,Blue,3603,14235,101,0,2,1,0,154695.57,0,0
770926158,06/01/2019 22:17,Existing Customer,Kanayochukwu,51,F,617,France,2,Doctorate,Less than $40K,Blue,4132,13820,129,165947.99,2,0,1,168834.38,0,0
711360783,06/01/2019 22:18,Existing Customer,Yen,39,F,738,France,4,College,Less than $40K,Blue,4366,15451,127,92676.3,1,1,0,105817.63,0,0
708285108,06/01/2019 22:18,Existing Customer,Ts'ui,42,M,663,France,5,Graduate,$40K - $60K,Blue,6128,13505,116,83195.12,1,1,1,48682.1,0,0
713390433,06/01/2019 22:19,Attrited Customer,Tillman,44,M,515,France,5,Graduate,$60K - $80K,Gold,34516,6782,67,129387.94,1,0,1,147955.91,0,1
718096608,06/01/2019 22:20,Existing Customer,Riley,44,F,845,France,9,High School,Less than $40K,Blue,6882,13836,113,0,2,1,1,56185.98,0,0
719094333,06/01/2019 22:21,Existing Customer,Tu,46,M,639,Spain,9,Uneducated,$80K - $120K,Blue,13490,13159,105,130233.14,1,1,1,81861.1,0,0
813764283,06/01/2019 22:21,Existing Customer,Ruiz,39,M,557,France,3,High School,$80K - $120K,Blue,17978,15657,114,123502.53,1,1,1,69826.8,0,0
713398158,06/01/2019 22:22,Existing Customer,Goliwe,45,M,543,Germany,8,Post-Graduate,$40K - $60K,Blue,3821,15005,89,140894.06,2,1,1,118059.19,0,0
711227883,06/01/2019 22:23,Existing Customer,Balashov,41,F,585,Germany,7,Graduate,Less than $40K,Blue,3624,15824,121,163867.86,1,1,1,112333.22,0,0
810040908,06/01/2019 22:23,Existing Customer,Leonard,42,F,610,France,2,High School,Less than $40K,Blue,3787,16220,120,0,2,1,0,14546.76,0,0
772640808,06/01/2019 22:23,Existing Customer,Onyekaozulu,38,F,727,Germany,2,College,Less than $40K,Blue,4623,14730,118,93816.7,2,1,0,126172.11,0,0
784907658,06/01/2019 22:24,Existing Customer,Carpenter,36,M,540,Spain,8,High School,$80K - $120K,Blue,4343,14463,119,0,2,1,0,3560,0,0
794692158,06/01/2019 22:24,Existing Customer,Beede,43,F,418,France,7,High School,$40K - $60K,Silver,17328,15367,105,0,2,1,1,88878.15,0,0
718383183,06/01/2019 22:25,Existing Customer,Beneventi,51,F,660,France,0,High School,Less than $40K,Blue,3803,14397,117,114668.89,1,1,0,84605,0,0
721156758,06/01/2019 22:25,Existing Customer,Sadlier,52,M,850,Germany,5,Graduate,$60K - $80K,Blue,23889,13360,124,146756.68,1,1,0,78268.61,0,0
811793433,06/01/2019 22:25,Existing Customer,Lewis,50,F,618,France,6,Graduate,Unknown,Silver,34516,15071,103,150213.71,1,1,0,120668.46,0,1
712010358,06/01/2019 22:26,Attrited Customer,Chiazagomekpele,49,M,642,Germany,5,Graduate,$80K - $120K,Blue,3999,7567,76,111183.53,2,0,1,10063.75,0,0
719420058,06/01/2019 22:26,Existing Customer,Elliott,44,M,850,France,9,Unknown,$80K - $120K,Blue,11782,16605,110,99816.46,1,1,1,163989.66,0,1
809459733,06/01/2019 22:26,Existing Customer,Liang,43,F,739,France,9,Unknown,Less than $40K,Blue,3220,13339,90,0,1,1,0,60584.33,0,0
798783858,06/01/2019 22:27,Existing Customer,She,48,F,508,France,5,Unknown,$40K - $60K,Blue,9742,13082,92,0,2,1,1,94170.84,0,0
711432258,06/01/2019 22:28,Attrited Customer,Bozeman,55,M,667,France,6,Graduate,$60K - $80K,Blue,4178,7914,54,0,2,0,0,167181.77,0,0
721294533,06/01/2019 22:28,Existing Customer,Yu,48,M,741,France,5,Graduate,$80K - $120K,Blue,34516,15143,121,0,1,1,1,38914.51,0,0
718425333,06/01/2019 22:29,Existing Customer,Teng,45,M,592,France,7,Graduate,$80K - $120K,Blue,26819,14450,111,0,2,1,1,91196.67,0,0
714294183,06/01/2019 22:29,Attrited Customer,Davide,54,M,651,Germany,6,Graduate,$80K - $120K,Blue,9580,5385,51,86714.06,1,1,0,85869.89,0,1
714637908,06/01/2019 22:29,Existing Customer,Beneventi,47,F,773,Spain,2,Unknown,Less than $40K,Blue,7940,15445,118,0,2,1,0,57337.79,0,0
712341933,06/01/2019 22:30,Existing Customer,Yobachukwu,39,M,850,Spain,8,Graduate,$60K - $80K,Gold,34516,13578,105,132838.07,1,1,1,175347.28,0,0
708332808,06/01/2019 22:30,Existing Customer,Douglas,47,M,550,Germany,10,Uneducated,$40K - $60K,Blue,3471,14381,115,128707.31,1,1,0,63092.65,0,1
708354858,06/01/2019 22:31,Attrited Customer,Egobudike,51,M,783,France,6,Unknown,$120K +,Blue,14938,8192,80,0,2,1,0,109742.55,0,0
766649283,06/01/2019 22:32,Existing Customer,Shelby,49,F,777,France,2,Graduate,Unknown,Blue,14072,13432,107,0,2,1,0,124489.88,0,0
817951083,06/01/2019 22:32,Existing Customer,Golubov,58,F,659,France,6,Unknown,$40K - $60K,Silver,15928,14678,125,123192.12,1,1,1,56971.41,0,1
708301683,06/01/2019 22:33,Attrited Customer,Williamson,40,M,727,Germany,3,Uneducated,$80K - $120K,Blue,20798,8038,90,115248.11,4,1,0,130752.01,0,1
713655108,06/01/2019 22:33,Existing Customer,Fan,60,F,603,France,8,Graduate,Less than $40K,Blue,9752,14220,108,59360.77,1,1,1,191457.06,0,0
714560358,06/01/2019 22:36,Existing Customer,Nwebube,53,M,644,Spain,9,Unknown,$40K - $60K,Blue,3234,13803,100,0,2,1,1,96442.86,0,0
712113558,06/01/2019 22:36,Attrited Customer,Bellucci,45,M,647,France,6,Graduate,$80K - $120K,Blue,24844,6549,75,112668.7,1,0,1,122584.29,0,0
710603958,06/01/2019 22:37,Existing Customer,Udinese,49,M,648,Germany,7,Uneducated,$80K - $120K,Blue,3090,14198,101,138503.51,2,1,0,57215.85,0,0
720597108,06/01/2019 22:37,Attrited Customer,Marian,48,F,721,Spain,1,Post-Graduate,Less than $40K,Blue,9943,8325,54,0,1,1,1,195940.96,0,0
713810658,06/01/2019 22:37,Existing Customer,Chizoba,44,M,524,France,7,Graduate,$60K - $80K,Blue,3384,13152,100,0,2,1,1,105448.74,0,0
721519908,06/01/2019 22:37,Existing Customer,McFarland,29,F,626,France,3,Uneducated,Less than $40K,Blue,3640,13306,99,0,2,1,1,37870.29,0,0
712025958,06/01/2019 22:39,Existing Customer,McDonald,42,M,569,France,7,Uneducated,$80K - $120K,Silver,34516,14672,110,0,2,1,0,52534.81,0,0
794740458,06/01/2019 22:39,Existing Customer,Chiemezie,45,F,578,Spain,1,Graduate,Less than $40K,Silver,10186,14023,106,157267.95,2,1,0,141533.19,0,0
709814883,06/01/2019 22:44,Existing Customer,Fane,45,F,769,France,9,High School,Less than $40K,Platinum,15987,15513,127,133871.05,1,1,1,50568.02,0,0
719767683,06/01/2019 22:44,Attrited Customer,Marchesi,46,M,694,Germany,4,College,$80K - $120K,Blue,16983,8526,79,141989.27,2,1,0,26116.82,0,0
715321008,06/01/2019 22:44,Attrited Customer,Scott,39,M,664,France,5,Unknown,$120K +,Blue,34516,7866,63,0,1,1,1,152054.33,0,0
710106933,06/01/2019 22:45,Existing Customer,H?,32,M,646,France,7,Uneducated,$80K - $120K,Silver,34516,14667,119,0,2,1,0,1528.4,0,0
716655858,06/01/2019 22:46,Existing Customer,Craig,38,M,779,France,3,High School,$80K - $120K,Blue,34516,14036,99,46388.16,3,1,0,127939.26,0,1
778260108,06/01/2019 22:46,Existing Customer,Chikelu,50,F,782,Germany,5,Unknown,$40K - $60K,Blue,4268,14351,112,148666.99,1,1,0,2605.65,0,1
713986908,06/01/2019 22:47,Existing Customer,Caffyn,50,F,769,Germany,7,High School,Unknown,Blue,10748,16541,126,115101.5,1,0,0,57841.89,0,1
780042633,06/01/2019 22:48,Attrited Customer,Otitodilichukwu,37,F,655,Germany,6,Unknown,Unknown,Silver,31718,7432,64,148363.38,1,1,1,186995.17,0,0
713269533,06/01/2019 22:48,Attrited Customer,Green,42,M,623,Spain,4,College,$80K - $120K,Blue,9959,8847,85,0,1,1,0,5549.11,0,1
713868033,06/01/2019 22:49,Existing Customer,Y?an,53,M,705,Spain,8,College,$80K - $120K,Silver,34516,16373,114,144102.32,1,1,1,11682.36,0,0
708103608,06/01/2019 22:49,Existing Customer,Mao,52,M,686,France,5,High School,$60K - $80K,Blue,11898,15798,128,128876.71,3,1,1,106939.34,0,1
789684258,06/01/2019 22:50,Attrited Customer,Dahlenburg,57,M,678,Germany,6,Post-Graduate,$80K - $120K,Silver,34516,7842,61,118448.15,2,1,0,53172.02,0,0
779067408,06/01/2019 22:50,Existing Customer,Shih,46,M,738,France,5,Uneducated,$60K - $80K,Blue,13056,14280,102,0,2,1,1,114388.98,0,0
712231308,06/01/2019 22:51,Existing Customer,Maclean,60,M,703,France,9,Graduate,Less than $40K,Silver,14002,13849,128,0,2,0,1,2151.17,0,0
761079783,06/01/2019 22:51,Attrited Customer,Fiorentino,40,M,554,Spain,1,Graduate,$60K - $80K,Blue,5500,7720,67,0,2,0,1,183492.9,0,0
787518258,06/01/2019 22:52,Attrited Customer,Long,49,M,582,France,9,Uneducated,$120K +,Blue,8549,9192,77,135979.01,4,1,1,76582.95,0,1
717631908,06/01/2019 22:52,Attrited Customer,Olson,56,M,644,France,6,Unknown,Less than $40K,Blue,4390,8454,69,117271.8,2,1,0,104217.96,0,1
769396158,06/01/2019 22:52,Attrited Customer,McKenzie,55,M,724,France,4,College,$80K - $120K,Blue,24884,5107,53,0,1,1,0,8982.75,0,0
713462508,06/01/2019 22:52,Existing Customer,Rossi,55,F,593,France,1,Graduate,Unknown,Blue,3591,13289,121,0,2,0,0,9984.4,0,0
716717733,06/01/2019 22:52,Attrited Customer,Power,55,F,710,Spain,10,Uneducated,Less than $40K,Blue,4841,8918,87,0,2,1,0,19500.1,0,0
709383933,06/01/2019 22:53,Attrited Customer,Yen,31,M,631,France,8,Unknown,$80K - $120K,Blue,4246,8102,66,129205.49,1,1,1,79146.36,0,0
717283008,06/01/2019 22:53,Existing Customer,Norris,44,F,739,Spain,8,Graduate,Unknown,Blue,7469,15225,108,0,1,1,0,191694.77,0,1
793449333,06/01/2019 22:53,Existing Customer,Collier,54,M,644,Spain,7,Graduate,$80K - $120K,Blue,29974,15190,115,0,1,0,1,59645.24,0,1
710873583,06/01/2019 22:56,Existing Customer,Rivers,58,M,652,Germany,7,Graduate,$60K - $80K,Blue,20724,14215,109,104015.54,2,1,1,55207.88,0,0
718486608,06/01/2019 22:57,Existing Customer,Hudson,53,M,554,Spain,3,High School,$120K +,Blue,21079,13930,96,0,2,1,0,166177.3,0,0
716748483,06/01/2019 22:57,Existing Customer,Milani,59,F,483,France,9,Uneducated,$40K - $60K,Blue,3720,16208,129,0,2,0,0,136356.97,0,0
715113933,06/01/2019 22:57,Attrited Customer,Hunt,54,M,669,Germany,1,Unknown,$80K - $120K,Blue,11077,8165,87,103873.39,1,1,0,148611.52,0,0
711160233,06/01/2019 22:58,Existing Customer,Oluchukwu,32,M,841,Germany,3,High School,$40K - $60K,Blue,12024,14551,105,112383.03,1,1,0,85516.37,0,1
715714458,06/01/2019 22:59,Attrited Customer,Lorenzo,48,M,662,France,2,Graduate,$40K - $60K,Blue,4446,8753,76,117731.79,2,0,1,55120.79,0,0
709615458,06/01/2019 23:00,Existing Customer,Chidiegwu,54,M,821,Germany,0,Graduate,$120K +,Blue,34516,15034,111,135827.33,2,1,1,131778.58,0,0
719955558,06/01/2019 23:00,Existing Customer,Warren,32,M,783,France,9,Unknown,Less than $40K,Silver,11511,14436,123,114135.17,1,1,0,153269.98,0,0
713072358,06/01/2019 23:00,Existing Customer,Glover,42,M,850,France,9,Graduate,$80K - $120K,Silver,34516,12878,104,0,2,1,1,164864.67,0,0
721402233,06/01/2019 23:00,Existing Customer,Andersen,42,M,559,France,6,Uneducated,$120K +,Blue,19192,15615,125,118756.62,1,1,1,20367.68,0,0
713691633,06/01/2019 23:01,Existing Customer,Arcuri,29,M,602,Spain,8,Post-Graduate,Less than $40K,Blue,3076,15514,123,98382.72,1,1,0,39542,0,0
708866133,06/01/2019 23:01,Existing Customer,Mackinlay,43,M,563,Germany,2,Graduate,$80K - $120K,Blue,4196,14545,116,100520.92,1,1,1,19412.8,0,1
757256358,06/01/2019 23:02,Existing Customer,McCarthy,45,M,695,Spain,7,Graduate,$60K - $80K,Blue,3243,15710,122,79858.13,2,1,1,127977.66,0,0
784868958,06/01/2019 23:02,Existing Customer,Chiu,56,F,546,France,6,High School,Unknown,Blue,17542,13939,138,0,1,0,1,20508.85,0,0
710845308,06/01/2019 23:02,Existing Customer,Norriss,46,M,719,Germany,10,High School,$80K - $120K,Blue,32949,14892,113,95052.29,1,1,0,176244.87,0,0
719368533,06/01/2019 23:03,Existing Customer,Moore,41,F,539,Germany,1,Doctorate,Unknown,Silver,32250,15785,100,177728.55,1,1,0,105013.63,0,0
718337733,06/01/2019 23:03,Existing Customer,Mott,50,F,632,France,3,Graduate,Unknown,Gold,34516,14994,121,83116.68,1,1,1,27597.76,0,0
715132758,06/01/2019 23:04,Existing Customer,Ts'ai,52,F,772,Germany,7,College,$40K - $60K,Gold,23981,15281,100,111565.91,1,1,1,121073.23,0,0
712556433,06/01/2019 23:04,Existing Customer,Fokina,52,F,708,Spain,8,Graduate,$40K - $60K,Blue,4090,15497,92,83015.71,1,1,0,101089.76,0,0
718947558,06/01/2019 23:05,Existing Customer,Nikitina,32,F,668,Germany,1,High School,Unknown,Blue,4251,15574,115,124511.01,1,0,0,114258.18,0,0
710303208,06/01/2019 23:05,Existing Customer,Henry,52,F,738,France,1,High School,Less than $40K,Blue,4119,15215,121,130652.52,1,0,1,22762.23,0,0
804158583,06/01/2019 23:06,Existing Customer,Chiefo,60,M,785,France,5,High School,Less than $40K,Silver,13399,16493,122,0,2,1,1,7008.65,0,0
711720408,06/01/2019 23:06,Existing Customer,Mao,44,F,597,France,5,Unknown,Less than $40K,Blue,9070,15211,129,0,2,1,1,81299.17,0,0
715808808,06/01/2019 23:07,Existing Customer,Bezrukova,48,F,531,France,7,Uneducated,Unknown,Blue,7469,13614,104,121854.45,1,1,0,147521.35,0,0
715076358,06/01/2019 23:07,Attrited Customer,Dodd,57,M,509,France,10,Post-Graduate,$80K - $120K,Blue,23714,8463,62,0,2,1,1,6177.83,0,0
718343058,06/01/2019 23:07,Existing Customer,Lori,52,F,508,France,1,High School,Less than $40K,Blue,5240,14161,105,86893.28,1,0,0,59374.82,0,0
769667583,06/01/2019 23:08,Attrited Customer,Yudina,34,M,749,Germany,7,Post-Graduate,$40K - $60K,Blue,3744,8202,69,79523.13,1,0,1,157648.12,0,0
709013208,06/01/2019 23:09,Existing Customer,Conti,40,M,621,Germany,7,Uneducated,$80K - $120K,Blue,15594,16101,127,131033.76,1,0,1,75685.59,0,1
716004258,06/01/2019 23:09,Existing Customer,Volkova,45,M,659,France,7,High School,$60K - $80K,Blue,8449,17634,120,89939.62,1,1,0,136540.09,0,0
715645908,06/01/2019 23:09,Attrited Customer,Boni,59,M,634,Germany,3,High School,$80K - $120K,Gold,34516,8480,71,95727.05,1,0,0,97939.4,0,1
717724233,06/01/2019 23:09,Existing Customer,Ritchie,43,M,675,France,7,Unknown,$80K - $120K,Blue,9959,16732,116,0,2,0,1,36267.21,0,0
719850933,06/01/2019 23:09,Existing Customer,McMillan,30,M,770,France,3,College,$60K - $80K,Blue,4192,13345,106,155047.56,2,1,1,186064.34,0,0
790131033,06/01/2019 23:10,Existing Customer,Phillips,38,F,736,France,9,High School,Less than $40K,Blue,3416,14230,105,0,2,0,0,176152.7,0,0
721211433,06/01/2019 23:10,Existing Customer,Lombardi,42,M,524,France,10,Doctorate,$60K - $80K,Blue,3322,13784,108,118569.03,2,0,0,82117.2,0,0
721290708,06/01/2019 23:11,Existing Customer,Ireland,50,M,674,France,5,Uneducated,$60K - $80K,Blue,14217,15554,99,0,1,1,1,151925.25,0,0
712107783,06/01/2019 23:12,Existing Customer,Boan,49,M,700,Spain,9,College,$60K - $80K,Blue,17350,16132,118,0,2,1,0,142287.65,0,0
818960133,06/01/2019 23:14,Existing Customer,Shao,58,M,741,France,1,High School,$60K - $80K,Blue,13784,13120,91,0,2,1,0,36557.55,0,0
713560758,06/01/2019 23:15,Existing Customer,Chiemenam,54,F,455,France,1,Uneducated,Less than $40K,Blue,3181,13392,92,0,3,0,1,129975.34,0,0
718579833,06/01/2019 23:15,Existing Customer,Hunter,39,F,608,Spain,2,Graduate,Less than $40K,Blue,5325,13674,101,130461.02,1,1,0,21967.15,0,0
778643733,06/01/2019 23:15,Attrited Customer,McKay,48,F,776,France,1,Uneducated,$40K - $60K,Gold,23981,9140,64,0,2,1,0,53477.76,0,0
770977833,06/01/2019 23:17,Existing Customer,Roberts,36,M,635,France,1,Graduate,Less than $40K,Blue,3920,16500,102,0,3,0,0,178067.33,0,1
708721533,06/01/2019 23:17,Existing Customer,Aitken,56,F,746,France,4,Graduate,Less than $40K,Blue,5158,13113,128,0,2,0,1,171039.56,0,0
772300383,06/01/2019 23:18,Existing Customer,Chao,57,F,692,Spain,3,Unknown,$40K - $60K,Blue,5073,13420,122,0,2,1,0,150802.41,0,1
751155783,06/01/2019 23:19,Existing Customer,Bruce,47,F,683,Spain,9,High School,$40K - $60K,Blue,4074,15005,118,61172.04,1,0,0,82951.12,0,0
768457008,06/01/2019 23:20,Existing Customer,Chan,27,M,591,Germany,2,Graduate,$40K - $60K,Blue,10284,13355,92,90194.34,2,1,0,57064.57,0,0
794494308,06/01/2019 23:21,Existing Customer,Watts,42,M,581,France,3,Uneducated,$120K +,Platinum,34516,13781,102,95508.2,1,1,1,45755,0,0
710980383,06/01/2019 23:21,Attrited Customer,Gibbons,53,M,684,Germany,3,High School,$80K - $120K,Silver,34516,6361,74,99967.76,1,1,1,176882.08,0,0
716663808,06/01/2019 23:22,Existing Customer,Ni,57,F,561,Spain,4,High School,Less than $40K,Blue,3999,15443,102,101470.29,1,0,1,88838.14,0,0
712912233,06/01/2019 23:22,Existing Customer,Jen,50,F,718,Germany,4,Post-Graduate,Less than $40K,Blue,3468,14222,122,70541.06,1,0,0,88592.8,0,0
717992433,06/01/2019 23:23,Existing Customer,Phillips,50,M,590,France,8,Graduate,$80K - $120K,Blue,11900,14666,101,112211.61,1,1,0,26261.42,0,0
709971708,06/01/2019 23:23,Attrited Customer,Amaechi,51,F,573,France,8,High School,Unknown,Blue,9701,9404,62,154543.98,1,1,0,29586.73,0,0
715600533,06/01/2019 23:24,Existing Customer,Maslow,61,M,350,France,0,Graduate,$80K - $120K,Gold,34516,13722,124,111098.85,1,1,1,172321.21,0,1
710153583,06/01/2019 23:25,Attrited Customer,Rowley,30,F,504,Germany,0,Uneducated,Less than $40K,Blue,6075,9242,63,131873.07,2,1,1,158036.72,0,1
794132808,06/01/2019 23:25,Existing Customer,Chukwuemeka,60,M,813,Spain,1,Uneducated,$40K - $60K,Blue,13035,14585,97,137275.36,1,0,1,115733.16,0,0
720565458,06/01/2019 23:25,Attrited Customer,Bevan,43,M,641,Spain,3,Post-Graduate,$60K - $80K,Blue,17306,6205,65,153316.14,1,1,0,59927.99,0,0
715496058,06/01/2019 23:26,Attrited Customer,Topp,41,F,662,France,9,Uneducated,Less than $40K,Gold,15987,7832,73,0,2,1,1,44377.65,0,0
709015833,06/01/2019 23:27,Existing Customer,Burgoyne,42,M,497,Spain,2,Graduate,$60K - $80K,Silver,34516,12920,132,121250.04,1,0,1,79691.4,0,0
718612758,06/01/2019 23:28,Existing Customer,Yermakov,36,M,716,France,8,High School,$120K +,Blue,34516,15552,107,109578.04,2,1,1,51503.51,0,0
712438308,06/01/2019 23:30,Existing Customer,Ts'ui,27,F,526,France,5,High School,Unknown,Blue,7469,16730,122,53573.18,1,1,0,62830.97,0,0
716238483,06/01/2019 23:30,Attrited Customer,Kodilinyechukwu,59,M,760,Germany,6,College,$80K - $120K,Blue,12918,9138,76,58003.41,1,1,0,90346.1,0,0
718297683,06/01/2019 23:31,Attrited Customer,K?,59,F,669,France,6,High School,Less than $40K,Blue,4085,7597,71,113000.66,1,1,0,40467.82,0,0
712206033,06/01/2019 23:31,Existing Customer,Marino,55,M,655,France,10,Graduate,$40K - $60K,Blue,3705,16089,119,0,2,1,0,51620.94,0,0
710904708,06/01/2019 23:32,Existing Customer,Lucas,56,F,547,France,2,High School,Less than $40K,Blue,5319,15048,110,0,1,0,0,65466.93,0,1
711190233,06/01/2019 23:33,Existing Customer,Anderson,34,M,648,Germany,5,Graduate,$40K - $60K,Blue,4549,13804,123,139973.65,1,1,1,667.66,0,1
710535708,06/01/2019 23:33,Existing Customer,Wei,49,M,790,France,2,Uneducated,$80K - $120K,Blue,15894,14256,118,151290.16,1,1,1,172437.12,1,0
794573883,06/01/2019 23:35,Existing Customer,Baldwin,32,M,744,Germany,1,Unknown,$40K - $60K,Silver,17894,15305,111,121498.11,2,0,1,106061.47,0,1
719118708,06/01/2019 23:35,Attrited Customer,Foster,49,F,761,Spain,4,Unknown,Less than $40K,Blue,5855,9202,80,103515.39,2,1,1,177622.38,0,0
790201158,06/01/2019 23:35,Existing Customer,Gebhart,60,F,750,France,3,Uneducated,Less than $40K,Silver,13062,13609,108,0,1,1,0,191520.5,0,0
779333883,06/01/2019 23:36,Attrited Customer,Fedorov,51,F,680,France,9,Uneducated,Less than $40K,Blue,7428,8078,62,0,2,1,1,95686.6,0,0
719805183,06/01/2019 23:36,Existing Customer,Robertson,39,M,704,Spain,6,College,Less than $40K,Blue,8848,15352,117,106687.76,1,1,0,173776.5,0,0
721220583,06/01/2019 23:36,Existing Customer,Tudawali,54,F,521,France,2,Graduate,$40K - $60K,Blue,7362,17390,130,0,2,1,1,113089.43,0,0
779685558,06/01/2019 23:36,Existing Customer,Iloerika,53,M,452,France,8,Graduate,$120K +,Gold,34516,15290,123,0,2,1,1,149614.81,0,0
713965683,06/01/2019 23:36,Existing Customer,Onyemauchechukwu,35,M,695,France,5,Post-Graduate,$80K - $120K,Blue,4380,17258,121,106089.2,1,0,0,99537.68,0,0
